Location,ManufactureDate,ReadDate,AgeInDays,Model,MileageKM,MileagePerDay,MaxRangeKM,ReplacementBatt,MileageSinceNewKM,Battery AgeDays,WattHoursPerKM,OriginalRangeKM,SuperchargeFreq,MaxChargeFreq,RunToEmptyFreq,DailyChargeLevel,Cycles
Asia Pacific & Europe (excl UK),10-Aug-16,4-Dec-17,481,Model X 90D,28937,60,384,No,28937,482,218,405,monthly,a few times a year,a few times a year,80%,79.19
Asia Pacific & Europe (excl UK),26-Jun-16,12-Dec-17,534,Model S 90D,46000,86,422,No,46000,535,224,452,monthly,a few times a year,a few times a year,90%,130.31
Asia Pacific & Europe (excl UK),29-Sep-17,12-Dec-17,74,Model S 75D,8395,111.9,383,No,8395,75,218,389,weekly,a few times a year,never,,25.04
Asia Pacific & Europe (excl UK),17-Mar-14,16-Dec-17,1370,Model S P85,120000,87.5,373,No,120000,"1,371",200,400,a few times a year,a few times a year,never,90%,318.61
Asia Pacific & Europe (excl UK),12-Dec-14,20-Dec-17,1104,Model S 85,82512,74.7,379,No,82512,"1,105",218,400,twice a week,a few times a year,once or twice a year,90%,236.94
Asia Pacific & Europe (excl UK),16-May-17,21-Dec-17,219,Model S P100D,19589,89,472,No,19589,220,242.4,488,twice a week,once or twice a year,once or twice a year,80%,48.78
Asia Pacific & Europe (excl UK),21-Dec-17,21-Dec-17,0,Model S 100D,150,150,509,No,150,1,220,515,weekly,monthly,never,90%,0.34
Asia Pacific & Europe (excl UK),9-May-17,21-Dec-17,226,Model S P100D,13558,59.7,480,No,13558,227,182,488,twice a month,a few times a year,once or twice a year,80%,25.29
Asia Pacific & Europe (excl UK),10-Dec-13,21-Dec-17,1472,Model S P85,175896,119.4,381,Yes,126896,"1,063",203,400,twice a week,twice a month,twice a month,90%,340.52
Asia Pacific & Europe (excl UK),23-Mar-17,25-Dec-17,277,Model S 90D,50153,180.4,432,No,50153,278,206,452,weekly,monthly,once or twice a year,90%,128.37
Asia Pacific & Europe (excl UK),3-Apr-15,24-Dec-17,996,Model S P85D,54120,54.3,384,No,54120,997,232,408,twice a month,monthly,once or twice a year,70%,165.94
Asia Pacific & Europe (excl UK),26-Jun-17,23-Dec-17,180,Model S 75D,2700,14.9,393,No,2700,181,220,389,weekly,monthly,a few times a year,80%,8.03
Asia Pacific & Europe (excl UK),16-Oct-13,26-Dec-17,1532,Model S P85+,78126,51,382,No,78126,"1,533",226,400,once or twice a year,once or twice a year,once or twice a year,70%,231.7
Asia Pacific & Europe (excl UK),28-Mar-15,26-Dec-17,1004,Model S P85D,37444,37.3,390,No,37444,"1,005",239,408,twice a week,a few times a year,monthly,80%,117.39
Asia Pacific & Europe (excl UK),16-Sep-17,28-Dec-17,103,Model X 100D,8600,82.7,457,No,8600,104,286,453,monthly,monthly,a few times a year,80%,24.73
Asia Pacific & Europe (excl UK),22-Nov-17,27-Dec-17,35,Model S 75D,2642,73.4,384,No,2642,36,240,389,twice a month,a few times a year,a few times a year,90%,8.67
Asia Pacific & Europe (excl UK),11-Dec-13,28-Dec-17,1478,Model S P85,164858,111.5,368,No,164858,"1,479",225,400,twice a month,a few times a year,a few times a year,90%,495.61
Asia Pacific & Europe (excl UK),26-Apr-16,15-Nov-17,568,Model S 70D,38729,68.1,355,No,38729,569,208,365,twice a month,a few times a year,a few times a year,90%,118.01
Asia Pacific & Europe (excl UK),19-Feb-15,30-Dec-16,680,Model S 90D,53335,78.3,430,No,53335,681,220,452,monthly,a few times a year,a few times a year,80%,146.14
Asia Pacific & Europe (excl UK),23-Mar-17,20-Dec-17,272,Model S 75,18800,68.9,372,No,18800,273,168,380,a few times a year,a few times a year,never,70%,43.62
Asia Pacific & Europe (excl UK),3-Apr-15,31-Dec-17,1003,Model S P85D,54460,54.2,382,No,54460,"1,004",232,408,twice a month,monthly,once or twice a year,70%,167.41
Asia Pacific & Europe (excl UK),14-Jun-17,1-Jan-18,201,Model S 75,17013,84.2,368,No,17013,202,201,380,monthly,monthly,never,80%,47.18
Asia Pacific & Europe (excl UK),24-Jun-16,2-Jan-18,557,Model S 75,51500,92.3,366,No,51500,558,187,380,twice a month,monthly,once or twice a year,70%,133.23
Asia Pacific & Europe (excl UK),26-Mar-14,5-Jan-18,1381,Model S P85,72849,52.7,377,No,72849,"1,382",218,400,twice a month,a few times a year,a few times a year,90%,209.76
Asia Pacific & Europe (excl UK),1-Jun-17,7-Jan-18,220,Model S 90D,10177,46,445,No,10177,221,220,452,twice a month,a few times a year,a few times a year,90%,27.43
Asia Pacific & Europe (excl UK),31-Mar-17,26-Dec-17,270,Model S 90D,14500,53.5,446,No,14500,271,204,452,a few times a year,a few times a year,never,90%,36.19
Asia Pacific & Europe (excl UK),8-Sep-16,10-Jan-18,489,Model S 70D,60219,122.9,342,No,60219,490,204,365,daily,monthly,never,90%,183.27
Asia Pacific & Europe (excl UK),15-Sep-15,11-Jan-18,849,Model S 70D,110000,129.4,348,No,110000,850,205,365,weekly,twice a month,a few times a year,80%,335.62
Asia Pacific & Europe (excl UK),7-Dec-15,13-Jan-18,768,Model S 90D,77257,100.5,423,No,77257,769,225,452,twice a month,twice a month,twice a month,80%,218.24
Asia Pacific & Europe (excl UK),20-Oct-15,15-Jan-18,818,Model S 85D,64476,78.7,422,No,64476,819,218,430,twice a month,a few times a year,once or twice a year,70%,181.96
Asia Pacific & Europe (excl UK),30-Sep-15,16-Jan-18,839,Model S P90D,35333,42.1,402,No,35333,840,240,417,a few times a year,a few times a year,a few times a year,,104.95
Asia Pacific & Europe (excl UK),24-Aug-15,15-Jan-18,875,Model S 70D,30174,34.4,356,No,30174,876,230,365,a few times a year,a few times a year,a few times a year,,101.54
Asia Pacific & Europe (excl UK),23-Nov-16,17-Jan-18,420,Model S 90D,34000,80.8,432,No,34000,421,225,452,twice a month,once or twice a year,a few times a year,,95.65
Asia Pacific & Europe (excl UK),13-Dec-14,17-Jan-18,1131,Model S 85,75000,66.3,374,No,75000,"1,132",225,400,monthly,twice a month,a few times a year,90%,223.74
Asia Pacific & Europe (excl UK),21-May-15,14-Dec-17,938,Model S 85D,73450,78.2,409,No,73450,939,235,430,twice a month,a few times a year,a few times a year,,226.93
Asia Pacific & Europe (excl UK),21-May-15,15-Jan-16,239,Model S 85D,20800,86.7,414,No,20800,240,230,430,twice a month,a few times a year,a few times a year,90%,62.52
Asia Pacific & Europe (excl UK),24-Jun-14,17-Jan-18,1303,Model S 85,159812,122.6,373,No,159812,"1,304",218,400,twice a month,monthly,a few times a year,90%,465.29
Asia Pacific & Europe (excl UK),27-Nov-13,18-Jan-18,1513,Model S P85,115805,76.5,367,No,115805,"1,514",219,400,monthly,a few times a year,once or twice a year,80%,339.33
Asia Pacific & Europe (excl UK),1-Jun-15,18-Jan-18,962,Model S 85D,228291,237.1,403,No,228291,963,249,430,twice a week,twice a month,twice a month,90%,757.3
Asia Pacific & Europe (excl UK),19-Aug-15,20-Jan-18,885,Model S 70D,127380,143.8,346,No,127380,886,204,365,twice a week,a few times a year,a few times a year,80%,385.47
Asia Pacific & Europe (excl UK),23-Dec-16,20-Jan-18,393,Model S 90D,14500,36.8,435,No,14500,394,244,452,monthly,weekly,a few times a year,90%,43.82
Asia Pacific & Europe (excl UK),17-Dec-15,12-Jan-18,757,Model S 85,38500,50.8,385,No,38500,758,218,400,,,,80%,109.72
Asia Pacific & Europe (excl UK),21-Jan-17,23-Jan-18,367,Model S 90D,33608,91.3,442,No,33608,368,194,452,twice a month,a few times a year,a few times a year,80%,80.11
Asia Pacific & Europe (excl UK),22-Aug-16,18-Jan-18,514,Model S 90D,25500,49.5,431,No,25500,515,210,452,monthly,a few times a year,a few times a year,50%,66.63
Asia Pacific & Europe (excl UK),25-Nov-13,25-Aug-17,1369,Model S P85+,171255,125,358,No,171255,"1,370",225,400,weekly,twice a month,twice a month,90%,524.8
Asia Pacific & Europe (excl UK),2-Sep-15,24-Jan-18,875,Model S 85,62010,70.8,385,No,62010,876,215,400,twice a week,a few times a year,never,80%,174.27
Asia Pacific & Europe (excl UK),24-Nov-17,23-Jan-18,60,Model S 75D,6900,113.1,389,No,6900,61,233,389,twice a month,weekly,a few times a year,90%,21.97
Asia Pacific & Europe (excl UK),10-Dec-13,23-Jan-18,1505,Model S P85,361500,240,355,Yes,284500,"1,185",233,400,twice a week,twice a week,weekly,90%,906.37
Asia Pacific & Europe (excl UK),9-Nov-17,25-Jan-18,77,Model S 75D,1672,21.4,384,No,1672,78,240,389,a few times a year,a few times a year,once or twice a year,70%,5.49
Asia Pacific & Europe (excl UK),12-Dec-16,25-Jan-18,409,Model S 75,56000,136.6,370,No,56000,410,206,380,twice a week,twice a month,twice a month,90%,159.71
Asia Pacific & Europe (excl UK),15-Mar-16,23-Jan-18,679,Model S 70D,68968,101.4,355,No,68968,680,207,365,monthly,a few times a year,once or twice a year,90%,209.12
Asia Pacific & Europe (excl UK),30-Sep-16,25-Jan-18,482,Model X 90D,81000,167.7,380,No,81000,483,257,405,a few times a year,a few times a year,monthly,80%,262.61
Asia Pacific & Europe (excl UK),5-Jun-15,26-Jan-18,966,Model S 85D,112809,116.7,405,No,112809,967,217,430,weekly,monthly,a few times a year,90%,323.38
Asia Pacific & Europe (excl UK),18-Apr-17,18-Apr-17,0,Model X 75D,120,120,336,No,120,1,260,334,weekly,a few times a year,twice a month,80%,0.42
Asia Pacific & Europe (excl UK),18-Apr-17,18-Jun-17,61,Model X 75D,7000,112.9,334,No,7000,62,235,334,,,,,22.48
Asia Pacific & Europe (excl UK),18-Apr-17,12-Dec-17,238,Model X 75D,29500,123.4,322,No,29500,239,235,334,,,,,96.45
Asia Pacific & Europe (excl UK),18-Apr-17,14-Jan-18,271,Model X 75D,33400,122.8,324,No,33400,272,238,334,,,,,110.26
Asia Pacific & Europe (excl UK),26-Jun-17,5-Oct-17,101,Model S 90D,9500,93.1,456,No,9500,102,217,452,twice a month,once or twice a year,once or twice a year,90%,25.1
Asia Pacific & Europe (excl UK),21-May-15,1/25/18,980,Model S 85D,74909,76.4,410,No,74909,981,228,430,,,,,224.28
Asia Pacific & Europe (excl UK),5-Feb-14,27-Jan-18,1452,Model S 85,90048,62,379,No,90048,"1,453",224,400,monthly,a few times a year,never,60%,265.71
Asia Pacific & Europe (excl UK),20-Mar-15,28-Jan-18,1045,Model S P85D,97594,93.3,378,No,97594,"1,046",243,408,twice a month,monthly,monthly,90%,317.72
Asia Pacific & Europe (excl UK),20-Mar-15,31-Jan-18,1048,Model S P85D,97738,93.2,376,No,97738,"1,049",243,408,twice a month,monthly,monthly,90%,317.09
Asia Pacific & Europe (excl UK),24-Apr-17,31-Jan-18,282,Model S 75D,18375,64.9,384,No,18375,283,198,389,twice a month,monthly,never,90%,49.73
Asia Pacific & Europe (excl UK),1-Jun-17,1-Feb-18,245,Model S P100D,16476,67,472,No,16476,246,288,488,twice a month,a few times a year,a few times a year,90%,48.73
Asia Pacific & Europe (excl UK),7-Jul-17,4-Feb-18,212,Model S 75D,25247,118.5,367,No,25247,213,201,389,a few times a year,once or twice a year,once or twice a year,80%,70.92
Asia Pacific & Europe (excl UK),26-Jun-15,4-Feb-18,954,Model S P85D,112572,117.9,373,No,112572,955,234,408,twice a week,a few times a year,a few times a year,80%,355.17
Asia Pacific & Europe (excl UK),7-Jul-17,4-Feb-18,212,Model S 75D,25456,119.5,367,No,25456,213,201,389,a few times a year,once or twice a year,once or twice a year,80%,71.95
Asia Pacific & Europe (excl UK),15-Jul-15,6-Feb-18,937,Model S 85,157267,167.7,368,No,157267,938,216,400,twice a month,twice a month,twice a month,90%,453.86
Asia Pacific & Europe (excl UK),16-Mar-15,6-Feb-18,1058,Model S 85,140504,132.7,371,No,140504,"1,059",220,400,twice a month,monthly,once or twice a year,80%,413.9
Asia Pacific & Europe (excl UK),22-Dec-16,7-Feb-18,412,Model S 75D,30325,73.4,373,No,30325,413,218,389,twice a week,monthly,a few times a year,,91.66
Asia Pacific & Europe (excl UK),26-Jun-17,31-Jan-18,219,Model S 75D,7100,32.3,392,No,7100,220,240,389,weekly,a few times a year,a few times a year,70%,23.05
Asia Pacific & Europe (excl UK),24-Dec-14,8-Feb-18,1142,Model S 85,42419,37.1,377,No,42419,"1,143",195,400,monthly,a few times a year,never,90%,109.27
Asia Pacific & Europe (excl UK),23-Jan-14,8-Feb-18,1477,Model S P85,113204,76.6,372,No,113204,"1,478",219,400,weekly,monthly,a few times a year,60%,329.54
Asia Pacific & Europe (excl UK),25-Nov-13,12-Feb-18,1540,Model S P85+,173000,112.3,372,No,173000,"1,541",225,400,twice a month,twice a month,a few times a year,90%,520.54
Asia Pacific & Europe (excl UK),24-Apr-17,12-Feb-18,294,Model S 75D,19529,66.2,383,No,19529,295,198,389,twice a month,monthly,never,90%,52.92
Asia Pacific & Europe (excl UK),24-Jun-16,21-Feb-18,607,Model S 75,55200,90.8,364,No,55200,608,188,380,,,,,144.85
Asia Pacific & Europe (excl UK),28-Nov-14,20-Feb-18,1180,Model S 85,178000,150.7,381,No,178000,"1,181",213,400,daily,a few times a year,monthly,50%,501.16
Asia Pacific & Europe (excl UK),2-Jan-18,12-Feb-18,41,Model S 75D,2430,57.9,383,No,2430,42,,389,,,,,
Asia Pacific & Europe (excl UK),28-Nov-13,28-Feb-18,1553,Model S P85,131600,84.7,375,Yes,105541,"1,246",206,400,a few times a year,once or twice a year,never,80%,287.87
Asia Pacific & Europe (excl UK),15-Jul-15,1-Mar-18,960,Model S 85,162000,168.6,369,No,162000,961,217,400,,,,,469.07
Asia Pacific & Europe (excl UK),16-Jul-15,2-Mar-18,960,Model S 70,50000,52,360,No,50000,961,216,360,,,,,157.02
Asia Pacific & Europe (excl UK),10-Aug-16,17-Feb-18,556,Model X 90D,35116,63,384,No,35116,557,218,405,monthly,a few times a year,a few times a year,70%,96.1
Asia Pacific & Europe (excl UK),26-Mar-14,25-Feb-18,1432,Model S P85,75554,52.7,375,No,75554,"1,433",218,400,,,,,218.1
Asia Pacific & Europe (excl UK),21-Jan-17,4-Mar-18,407,Model S 90D,38003,93.1,440,No,38003,408,198,452,twice a month,a few times a year,a few times a year,80%,92.66
Asia Pacific & Europe (excl UK),28-Mar-15,8-Mar-18,1076,Model S P85D,42500,39.5,385,No,42500,"1,077",245,408,weekly,monthly,monthly,90%,137.45
Asia Pacific & Europe (excl UK),16-Sep-17,8-Mar-18,173,Model X 100D,14054,80.8,456,No,14054,174,292,453,monthly,a few times a year,a few times a year,90%,41.31
Asia Pacific & Europe (excl UK),31-Mar-14,2-Mar-18,1432,Model S 85,90850,63.4,377,No,90850,"1,433",218,400,a few times a year,once or twice a year,never,70%,261.58
Asia Pacific & Europe (excl UK),10/1/15,21-Feb-18,874,Model S 85D,115848,132.4,401,No,115848,875,238,430,monthly,a few times a year,never,70%,365.98
Asia Pacific & Europe (excl UK),28-Sep-16,12-Mar-18,530,Model X 90D,67374,126.9,371,No,67374,531,298,405,weekly,,a few times a year,,256.23
Asia Pacific & Europe (excl UK),26-Jun-17,26-Feb-18,245,Model S 75D,10000,40.7,392,No,10000,246,243,389,weekly,a few times a year,a few times a year,70%,32.87
Asia Pacific & Europe (excl UK),23-Nov-13,15-Mar-18,1573,Model S 85,113500,72.1,373,No,113500,"1,574",209,400,a few times a year,a few times a year,once or twice a year,80%,316.84
Asia Pacific & Europe (excl UK),4-Jun-14,16-Mar-18,1381,Model S 85,228132,165.1,368,No,228132,"1,382",181,400,weekly,a few times a year,once or twice a year,90%,555.06
Asia Pacific & Europe (excl UK),20-Aug-17,16-Mar-18,208,Model S 100D,16000,76.6,490,No,16000,209,260,515,twice a month,monthly,a few times a year,90%,43.07
Asia Pacific & Europe (excl UK),17-Mar-14,23-Mar-18,1467,Model S P85,130075,88.6,376,No,130075,"1,468",203,400,a few times a year,monthly,never,90%,349.17
Asia Pacific & Europe (excl UK),26-Nov-13,23-Mar-18,1578,Model S 85,168691,106.8,366,No,168691,"1,579",218,400,a few times a year,a few times a year,a few times a year,70%,492.66
Asia Pacific & Europe (excl UK),15-Aug-16,27-Mar-18,589,Model S 90D,47414,80.4,426,No,47414,590,216,452,monthly,a few times a year,never,80%,128.15
Asia Pacific & Europe (excl UK),8-Sep-16,28-Mar-18,566,Model S 70D,69089,121.9,343,No,69089,567,212,365,daily,a few times a year,,,218.2
Asia Pacific & Europe (excl UK),1-Aug-16,29-Mar-18,605,Model S 90D,60968,100.6,435,No,60968,606,218,452,a few times a year,monthly,monthly,90%,164.6
Asia Pacific & Europe (excl UK),15-Sep-15,30-Mar-18,927,Model S 70D,118015,127.2,346,No,118015,928,205,365,weekly,monthly,a few times a year,80%,361.09
Asia Pacific & Europe (excl UK),31-Mar-18,2-Apr-18,2,Model S P100D,180,60,481,No,180,3,320,488,twice a week,a few times a year,a few times a year,90%,0.59
Asia Pacific & Europe (excl UK),10-Jan-17,27-Mar-18,441,Model S 90D,27000,61.1,443,No,27000,442,204,452,twice a week,twice a month,monthly,80%,68.03
Asia Pacific & Europe (excl UK),26-Jun-16,2-Apr-18,645,Model S 90D,50000,77.4,420,No,50000,646,220,452,twice a month,a few times a year,once or twice a year,80%,138.59
Asia Pacific & Europe (excl UK),16-Sep-17,6-Apr-18,202,Model X 100D,17449,86,456,No,17449,203,288,453,twice a month,monthly,a few times a year,90%,50.59
Asia Pacific & Europe (excl UK),4-Sep-13,8-Apr-18,1677,Model S P85+,273200,162.8,360,Yes,245492,"1,508",203,400,twice a week,weekly,weekly,90%,672.9
Asia Pacific & Europe (excl UK),11-Oct-13,2-Apr-18,1634,Model S 85,129000,78.9,360,Yes,145412,"1,843",210,400,a few times a year,a few times a year,a few times a year,80%,412.36
Asia Pacific & Europe (excl UK),1-May-14,10-Apr-18,1440,Model S P85,50000,34.7,386,No,50000,"1,441",155,400,a few times a year,a few times a year,once or twice a year,80%,101.21
Asia Pacific & Europe (excl UK),30-Jun-16,11-Apr-18,650,Model S 90D,74117,113.9,422,No,74117,651,217,452,daily,once or twice a year,a few times a year,60%,203.4
Asia Pacific & Europe (excl UK),5-Feb-14,11-Apr-18,1526,Model S 85,94980,62.2,382,No,94980,"1,527",223,400,a few times a year,a few times a year,never,60%,279.65
Asia Pacific & Europe (excl UK),10-Aug-17,12-Apr-18,245,Model S 75D,9604,39,393,No,9604,246,215,389,a few times a year,twice a month,never,80%,27.9
Asia Pacific & Europe (excl UK),1-Aug-13,12-Apr-18,1715,Model S 85,211130,123,381,Yes,211130,"1,716",224,400,,,,,621.3
Asia Pacific & Europe (excl UK),21-Dec-17,13-Apr-18,113,Model S 100D,8560,75.1,505,No,8560,114,243,515,twice a week,a few times a year,never,80%,21.22
Asia Pacific & Europe (excl UK),19-Aug-15,12-Apr-18,967,Model S 70D,138550,143.1,345,No,138550,968,207,365,twice a week,a few times a year,a few times a year,80%,426.02
Asia Pacific & Europe (excl UK),1-Sep-16,31-Mar-18,576,Model S 90D,22827,39.6,441,No,22827,577,225,452,monthly,a few times a year,a few times a year,90%,63.19
Asia Pacific & Europe (excl UK),31-Mar-16,27-Mar-18,726,Model S 90D,37740,51.9,432,No,37740,727,214,452,monthly,monthly,a few times a year,90%,100.37
Asia Pacific & Europe (excl UK),1-Sep-15,8-Apr-18,950,Model S P85D,15970,16.8,393,No,15970,951,,408,monthly,monthly,never,80%,
Asia Pacific & Europe (excl UK),28-Sep-16,15-Apr-18,564,Model X 90D,72019,127.5,372,No,72019,565,294,405,monthly,monthly,a few times a year,90%,269.86
Asia Pacific & Europe (excl UK),29-Mar-14,15-Apr-18,1478,Model S 85,110150,74.5,362,No,110150,"1,479",211,400,a few times a year,a few times a year,never,90%,313.02
Asia Pacific & Europe (excl UK),20-Aug-14,7-Apr-18,1326,Model S 85,17888,13.5,388,No,17888,"1,327",210,400,monthly,once or twice a year,never,70%,48.96
Asia Pacific & Europe (excl UK),8-Mar-17,20-Apr-18,408,Model X 90D,3442,8.4,393,No,3442,409,210,405,monthly,once or twice a year,never,70%,8.93
Asia Pacific & Europe (excl UK),21-May-15,27-Mar-18,1041,Model S 85D,81631,78.3,408,No,81631,"1,042",,430,twice a month,a few times a year,monthly,90%,
Asia Pacific & Europe (excl UK),17-Feb-16,23-Apr-18,796,Model S 90D,43642,54.8,440,No,43642,797,207,452,monthly,a few times a year,a few times a year,80%,111.95
Asia Pacific & Europe (excl UK),17-Mar-15,20-Apr-18,1130,Model S P85D,71049,62.8,385,No,71049,"1,131",218,408,twice a month,monthly,a few times a year,70%,205.7
Asia Pacific & Europe (excl uK),8-Dec-17,23-Mar-18,105,Model S 75D,10245,96.7,389,No,10245,106,239,389,twice a week,twice a month,a few times a year,50%,33.25
Asia Pacific & Europe (excl UK),8-Sep-16,26-Apr-18,595,Model S 70D,72027,120.9,344,No,72027,596,214,365,daily,once or twice a year,never,90%,229.29
Asia Pacific & Europe (excl UK),15-Jun-15,26-Apr-18,1046,Model S 85D,56469,53.9,418,No,56469,"1,047",218,430,a few times a year,a few times a year,never,90%,160.13
